"Subject" "Activity" "smartDomain" "smartAcceleration" "smartInstrument" "smartJerk" "smartMagnitude" "smartStatistic" "smartAxis" "count" "average"
"257" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 47 -0.986597022553191
"258" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 47 -0.981579467021277
"259" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 47 -0.986053092340425
"260" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 47 -0.987492994468085
"261" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 47 -0.982513909574468
"262" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 47 -0.988339184893617
"263" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 47 -0.985262126808511
"264" 1 4 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 47 -0.981606177446808
"265" 1 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 53 -0.0239877347979245
"266" 1 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 53 -0.0593972209811321
"267" 1 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 53 0.074800751
"268" 1 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 53 -0.987191946603774
"269" 1 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 53 -0.98773444
"270" 1 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 53 -0.980645626981132
"271" 1 5 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 53 -0.976493792830189
"272" 1 5 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 53 -0.978690028679245
"273" 1 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 53 -0.0996092129056604
"274" 1 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 53 -0.0440627877924528
"275" 1 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 53 -0.0489505466716981
"276" 1 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 53 -0.992945106981132
"277" 1 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 53 -0.995137917358491
"278" 1 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 53 -0.992108467169811
"279" 1 5 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 53 -0.994966790566038
"280" 1 5 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 53 -0.994733238679245
"281" 1 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 53 0.278917629056604
"282" 1 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 53 -0.0161375901037736
"283" 1 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 53 -0.110601817735849
"284" 1 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 53 -0.995759901509434
"285" 1 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 53 -0.973190056415094
"286" 1 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 53 -0.979775876981132
"287" 1 5 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 53 -0.984278207358491
"288" 1 5 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 53 -0.981942928867925
"289" 1 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 53 0.0753766542264151
"290" 1 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 53 0.00797573092830189
"291" 1 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 53 -0.00368524954709434
"292" 1 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 53 -0.994604542264151
"293" 1 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 53 -0.98564873245283
"294" 1 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 53 -0.992251177358491
"295" 1 5 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 53 -0.992367790566038
"296" 1 5 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 53 -0.993096209433962
"297" 1 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 53 0.942952000377358
"298" 1 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 53 -0.272983832264151
"299" 1 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 53 0.0134905823226415
"300" 1 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 53 -0.99376298509434
"301" 1 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 53 -0.981225957924528
"302" 1 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 53 -0.976324063584906
"303" 1 5 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 53 -0.984278207358491
"304" 1 5 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 53 -0.981942928867925
"305" 1 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 53 -0.986386786037736
"306" 1 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 53 -0.988984455849057
"307" 1 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 53 -0.980773122830189
"308" 1 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 53 -0.987497128679245
"309" 1 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 53 -0.987107727735849
"310" 1 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 53 -0.98234533
"311" 1 5 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 53 -0.984617623396226
"312" 1 5 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 53 -0.978466072075472
"313" 1 5 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 53 -0.994815376981132
"314" 1 5 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 53 -0.994671123207547
"315" 1 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 53 -0.995249932641509
"316" 1 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 53 -0.977070847735849
"317" 1 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 53 -0.985297098679245
"318" 1 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 53 -0.99602834509434
"319" 1 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 53 -0.972293102075472
"320" 1 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 53 -0.977937259622642
"321" 1 5 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 53 -0.985356361132075
"322" 1 5 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 53 -0.982313804716981
"323" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 53 -0.994630797358491
"324" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 53 -0.985418704528302
"325" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 53 -0.990752166037736
"326" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 53 -0.995073759245283
"327" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 53 -0.987018226792453
"328" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 53 -0.992349818113208
"329" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 53 -0.99254247754717
"330" 1 5 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 53 -0.992536003396226
"331" 1 6 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 50 -0.016553093978
"332" 1 6 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 50 -0.064486124088
"333" 1 6 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 50 0.14868943626
"334" 1 6 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 50 -0.87354386782
"335" 1 6 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 50 -0.9510904402
"336" 1 6 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 50 -0.9082846626
"337" 1 6 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 50 -0.874759548
"338" 1 6 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 50 -0.81901016976
"339" 1 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 50 -0.107270949192
"340" 1 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 50 -0.04151728689
"341" 1 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 50 -0.0740501211
"342" 1 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 50 -0.9186085208
"343" 1 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 50 -0.9679072436
"344" 1 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 50 -0.9577901596
"345" 1 6 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 50 -0.96346103
"346" 1 6 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 50 -0.9358409828
"347" 1 6 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 50 0.22159824394
"348" 1 6 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 50 -0.0405139534294
"349" 1 6 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 50 -0.11320355358
"350" 1 6 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 50 -0.9280564692
"351" 1 6 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 50 -0.83682740562
"352" 1 6 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 50 -0.826061401628
"353" 1 6 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 50 -0.8419291525
"354" 1 6 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 50 -0.79514486386
"355" 1 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 50 0.0810865342
"356" 1 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 50 0.0038382040088
"357" 1 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 50 0.010834236361
"358" 1 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 50 -0.958482112
"359" 1 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 50 -0.9241492736
"360" 1 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 50 -0.9548551108
"361" 1 6 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 50 -0.9543962646
"362" 1 6 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 50 -0.9282456284
"363" 1 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 50 -0.24888179828
"364" 1 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 50 0.70554977346
"365" 1 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 50 0.4458177198
"366" 1 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 50 -0.8968300184
"367" 1 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 50 -0.90772000676
"368" 1 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 50 -0.85236629022
"369" 1 6 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 50 -0.8419291525
"370" 1 6 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 50 -0.79514486386
"371" 1 6 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 50 -0.850249174586
"372" 1 6 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 50 -0.9521914948
"373" 1 6 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 50 -0.909302721
"374" 1 6 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 50 -0.8822964508
"375" 1 6 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 50 -0.9512320494
"376" 1 6 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 50 -0.9165825082
"377" 1 6 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 50 -0.8621901854
"378" 1 6 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 50 -0.82431943968
"379" 1 6 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 50 -0.9423669466
"380" 1 6 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 50 -0.9326606676
"381" 1 6 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 50 -0.9390990524
"382" 1 6 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 50 -0.86706520518
"383" 1 6 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 50 -0.8826668762
"384" 1 6 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 50 -0.9244374346
"385" 1 6 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 50 -0.8336255561
"386" 1 6 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 50 -0.81289155944
"387" 1 6 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 50 -0.8617676481
"388" 1 6 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 50 -0.7983009404
"389" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 50 -0.9570738838
"390" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 50 -0.9224626098
"391" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 50 -0.9480609042
"392" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 50 -0.9641607086
"393" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 50 -0.9322178704
"394" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 50 -0.9605869872
"395" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 50 -0.9333003608
"396" 1 6 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 50 -0.9218039756
"397" 2 1 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 59 -0.0530258157347458
"398" 2 1 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 59 -0.0482382316949153
"399" 2 1 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 59 0.0828336633220339
"400" 2 1 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 59 -0.561550255762712
"401" 2 1 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 59 -0.53845366779661
"402" 2 1 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 59 -0.481085535084746
"403" 2 1 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 59 -0.446549092881356
"404" 2 1 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 59 -0.553019916271186
"405" 2 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 59 -0.0818833429152542
"406" 2 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 59 -0.0538299449067797
"407" 2 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 59 -0.0514939156830508
"408" 2 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 59 -0.389549831525424
"409" 2 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 59 -0.634140436101695
"410" 2 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 59 -0.435492677288136
"411" 2 1 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 59 -0.547911950338983
"412" 2 1 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 59 -0.557798151355932
"413" 2 1 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 59 0.276426586440678
"414" 2 1 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 59 -0.0185949199145763
"415" 2 1 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 59 -0.105500357966102
"416" 2 1 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 59 -0.423642838474576
"417" 2 1 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 59 -0.0780912533118644
"418" 2 1 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 59 -0.425257524915254
"419" 2 1 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 59 -0.290407593728814
"420" 2 1 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 59 -0.422544169322034
"421" 2 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 59 0.0618080696279661
"422" 2 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 59 0.0182492679288136
"423" 2 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 59 0.00789533706610169
"424" 2 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 59 -0.277530462620339
"425" 2 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 59 -0.0166022362847458
"426" 2 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 59 -0.586090418983051
"427" 2 1 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 59 -0.281424153881356
"428" 2 1 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 59 -0.164150985127119
"429" 2 1 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 59 0.91301733338983
"430" 2 1 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 59 -0.34660709
"431" 2 1 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 59 0.0847270871186441
"432" 2 1 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 59 -0.972693201355932
"433" 2 1 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 59 -0.972116879661017
"434" 2 1 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 59 -0.972072847627119
"435" 2 1 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 59 -0.290407593728814
"436" 2 1 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 59 -0.422544169322034
"437" 2 1 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 59 -0.429713536101695
"438" 2 1 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 59 -0.55477211220339
"439" 2 1 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 59 -0.396659907457627
"440" 2 1 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 59 -0.604053019152542
"441" 2 1 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 59 -0.533046952542373
"442" 2 1 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 59 -0.559856635084746
"443" 2 1 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 59 -0.530704814745763
"444" 2 1 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 59 -0.651792839661017
"445" 2 1 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 59 -0.583249293389831
"446" 2 1 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 59 -0.558104554745763
"447" 2 1 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 59 -0.346048161016949
"448" 2 1 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 59 -0.0219048103322034
"449" 2 1 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 59 -0.453806369830508
"450" 2 1 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 59 -0.457651383728814
"451" 2 1 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 59 -0.16921968620339
"452" 2 1 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 59 -0.455222146440678
"453" 2 1 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 59 -0.324289427932203
"454" 2 1 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 59 -0.577105211694915
"455" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 59 -0.304615322881356
"456" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 59 -0.0787640836610169
"457" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 59 -0.554956709661017
"458" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 59 -0.31431306340678
"459" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 59 -0.0153329520084746
"460" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 59 -0.615898188474576
"461" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 59 -0.169064352813559
"462" 2 1 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 59 -0.164091969449153
"463" 2 2 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 48 -0.0576912634583333
"464" 2 2 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 48 -0.0320883097395833
"465" 2 2 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 48 0.0688374021666667
"466" 2 2 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 48 -0.439253058958333
"467" 2 2 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 48 -0.466298336666667
"468" 2 2 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 48 -0.163995791679167
"469" 2 2 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 48 -0.219713472958333
"470" 2 2 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 48 -0.377532167604167
"471" 2 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 48 -0.0828858001333333
"472" 2 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 48 -0.0424053708458333
"473" 2 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 48 -0.0445157481625
"474" 2 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 48 -0.464854363125
"475" 2 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 48 -0.645491337708333
"476" 2 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 48 -0.467595961041667
"477" 2 2 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 48 -0.572816438541667
"478" 2 2 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 48 -0.597291719166667
"479" 2 2 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 48 0.247164790395833
"480" 2 2 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 48 -0.0214121132045833
"481" 2 2 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 48 -0.152513899520833
"482" 2 2 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 48 -0.304376406458333
"483" 2 2 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 48 0.108027279889583
"484" 2 2 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 48 -0.112121021220833
"485" 2 2 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 48 -0.107322679520833
"486" 2 2 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 48 -0.205977045295833
"487" 2 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 48 0.0744507839572917
"488" 2 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 48 -0.00970985514333333
"489" 2 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 48 0.01948143925
"490" 2 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 48 -0.276121886479167
"491" 2 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 48 -0.185648954220833
"492" 2 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 48 -0.5737463525
"493" 2 2 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 48 -0.321268911041667
"494" 2 2 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 48 -0.21738939458125
"495" 2 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 48 0.790717418541667
"496" 2 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 48 -0.416214890416667
"497" 2 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 48 -0.195888238891667
"498" 2 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 48 -0.934407739791667
"499" 2 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 48 -0.92376745375
"500" 2 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 48 -0.878004056875
"501" 2 2 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 48 -0.107322679520833
"502" 2 2 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 48 -0.205977045295833
"503" 2 2 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 48 -0.331643577458333
"504" 2 2 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 48 -0.488086123958333
"505" 2 2 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 48 -0.248601122
"506" 2 2 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 48 -0.476358845625
"507" 2 2 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 48 -0.459758488958333
"508" 2 2 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 48 -0.218072471479167
"509" 2 2 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 48 -0.450612184791667
"510" 2 2 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 48 -0.438620401875
"511" 2 2 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 48 -0.60079849625
"512" 2 2 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 48 -0.621820202916667
"513" 2 2 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 48 -0.266720933270833
"514" 2 2 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 48 0.00992445881854167
"515" 2 2 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 48 -0.281001986202083
